Fecha,ICA_SO2,ConsultaHospitalariosR,ConsultaHospitalariosC,PM10,PM2_5,SO2,O3,Temperatura,Humedad,VelocidadViento,IngresosHospitalariosR,IngresosHospitalariosC
2022-05-04,4.0,1,1,22.0,20.0,7.95875,34.955,18.2,85.2,1.3,NA,1.0
2022-05-05,4.0,3,1,NA,NA,8.22916667,22.55458333,16.6,91.2,1.0,NA,1.0
2022-05-06,3.0,5,1,NA,NA,5.82208333,24.68166667,15.4,95.6,0.9,NA,1.0
2022-05-07,5.0,3,2,16.0,17.0,8.48583333,14.6425,15.9,92.7,0.8,NA,1.0
2022-05-08,4.0,3,20,NA,NA,7.43708333,26.40458333,17.9,85.3,1.1,NA,1.0
2022-05-09,4.0,22,6,NA,NA,7.71541667,25.31833333,17.7,82.4,1.2,NA,1.0
2022-05-10,4.0,6,1,12.0,12.0,8.10478261,29.41842105,17.3,83.5,1.3,NA,1.0
2022-05-11,4.0,1,1,28.0,NA,7.735,25.61375,16.9,88.8,1.1,NA,1.0
2022-05-12,5.0,3,3,NA,NA,10.63833333,21.645,17.2,88.3,1.1,NA,1.0
2022-05-13,NA,2,1,38.0,7.0,14.126875,26.43875,17.5,88.3,1.0,NA,1.0
2022-05-14,NA,1,27,NA,NA,NA,21.68166667,17.1,93.3,0.9,NA,1.0
2022-05-15,NA,3,2,NA,NA,NA,34.1375,18.0,89.8,1.3,NA,NA
2022-05-16,NA,8,1,12.0,11.0,NA,NA,17.4,89.5,0.9,NA,1.0
2022-05-17,NA,1,31,NA,NA,NA,NA,16.2,95.3,1.2,NA,1.0
2022-05-18,NA,1,1,NA,NA,NA,NA,16.1,94.4,0.8,NA,1.0
2022-05-19,NA,10,2,17.0,10.0,NA,NA,17.3,88.3,1.2,NA,1.0
2022-05-20,NA,26,3,NA,NA,NA,NA,15.9,93.3,1.0,NA,1.0
2022-05-21,NA,8,1,NA,NA,NA,NA,16.6,92.3,1.0,NA,3.0
2022-05-22,NA,1,10,28.0,14.0,NA,NA,17.6,86.1,1.2,NA,2.0
2022-05-23,NA,15,2,NA,NA,NA,NA,16.2,90.0,1.5,NA,1.0
2022-05-24,NA,2,2,NA,NA,NA,NA,17.5,85.0,1.2,NA,1.0
2022-05-25,NA,4,4,29.0,21.0,NA,NA,17.4,87.0,0.9,NA,1.0
2022-05-26,NA,6,1,NA,NA,NA,NA,17.2,89.1,1.0,NA,1.0
2022-05-27,NA,2,1,NA,NA,NA,NA,17.2,87.9,1.0,NA,1.0
2022-05-28,NA,2,4,17.0,6.0,NA,NA,16.7,91.2,1.2,NA,2.0
2022-05-29,NA,8,430,NA,NA,NA,NA,16.2,93.4,0.9,NA,1.0
2022-05-30,NA,8,1,NA,NA,NA,NA,16.1,93.4,0.9,NA,1.0
2022-05-31,NA,14,1,15.0,6.0,NA,NA,15.7,95.0,1.2,NA,1.0
2022-06-01,NA,29,3,NA,NA,NA,NA,15.8,92.2,1.2,NA,1.0
2022-06-02,NA,1,2,NA,NA,NA,NA,14.8,96.8,0.7,NA,1.0
2022-06-03,NA,1,1,18.0,12.0,NA,NA,14.9,95.2,0.8,NA,1.0
2022-06-04,NA,1,1,NA,NA,NA,NA,15.2,91.4,0.8,NA,1.0
2022-06-05,NA,74,16,NA,NA,NA,NA,16.1,88.9,1.0,NA,1.0
2022-06-06,NA,1,1,17.0,17.0,NA,29.66708333,16.4,90.8,1.4,NA,2.0
2022-06-07,NA,2,2,NA,NA,NA,27.48875,15.8,89.2,0.8,NA,1.0
2022-06-08,NA,8,2,NA,NA,NA,28.53916667,15.8,89.4,1.1,NA,NA
2022-06-09,NA,12,1,16.0,11.0,NA,29.06791667,15.7,93.3,0.7,NA,1.0
2022-06-10,NA,2,2,NA,NA,NA,27.47291667,18.3,82.3,1.9,NA,1.0
2022-06-11,NA,2,1,NA,NA,NA,24.39541667,0.0,NA,0.0,NA,1.0
2022-06-12,NA,2,24,12.0,13.0,NA,26.95791667,0.0,NA,0.0,NA,1.0
2022-06-13,NA,2,5,NA,NA,NA,19.25541667,15.1,96.3,1.3,NA,1.0
2022-06-14,NA,1,2,NA,NA,NA,26.67375,15.4,NA,1.3,NA,1.0
2022-06-15,NA,7,1,14.0,17.0,NA,20.95041667,16.9,86.8,1.3,NA,2.0
2022-06-16,NA,6,2,NA,NA,NA,25.49583333,17.7,86.9,1.5,NA,1.0
2022-06-17,NA,15,1,NA,NA,NA,20.49125,14.9,99.0,0.1,NA,2.0
2022-06-18,NA,12,1,9.0,19.0,NA,23.30583333,0.0,NA,0.0,NA,1.0
2022-06-19,NA,2,1,NA,NA,NA,29.63583333,0.0,NA,0.0,NA,2.0
2022-06-20,NA,21,3,NA,NA,NA,24.9073913,0.0,NA,0.0,NA,1.0
2022-06-21,NA,11,16,21.0,16.0,NA,23.67166667,15.6,93.0,0.7,NA,2.0
2022-06-22,NA,16,2,NA,NA,NA,27.07875,15.9,90.8,0.8,NA,1.0
2022-06-23,NA,1,13,NA,NA,NA,31.96916667,15.9,87.5,0.8,NA,2.0
2022-06-24,NA,1,2,21.0,20.0,NA,38.35333333,15.3,91.0,1.1,NA,2.0
2022-06-25,NA,2,2,NA,NA,NA,38.04791667,14.1,98.1,0.6,NA,1.0
2022-06-26,NA,2,1,NA,NA,NA,34.41791667,14.3,97.9,0.6,NA,1.0
2022-06-27,NA,18,3,13.0,14.0,NA,32.0375,13.8,98.4,0.9,NA,1.0
2022-06-28,NA,9,1,NA,NA,NA,35.21083333,15.4,93.1,1.2,NA,1.0
2022-06-29,NA,1,2,NA,NA,NA,37.34055556,15.7,88.0,1.2,NA,1.0
2022-06-30,NA,18,1,21.0,19.0,NA,NA,16.7,89.9,0.9,NA,2.0
2022-07-01,NA,2,4,NA,NA,NA,NA,15.7,93.0,1.1,NA,1.0
2022-07-02,NA,3,1,NA,NA,NA,NA,15.0,96.8,0.6,NA,2.0
2022-07-03,NA,8,2,18.0,22.0,NA,NA,18.7,83.0,1.2,NA,1.0
2022-07-04,NA,8,1,NA,NA,NA,NA,17.0,92.9,0.8,NA,1.0
2022-07-05,NA,11,16,NA,NA,NA,40.08555556,18.0,86.3,1.3,NA,1.0
2022-07-06,NA,1,1,24.0,19.0,NA,30.19375,17.2,86.5,1.4,NA,1.0
2022-07-07,NA,1,7,NA,NA,NA,36.85208333,18.6,82.5,1.9,NA,1.0
2022-07-08,NA,35,2,NA,NA,NA,31.58692308,19.0,84.6,1.5,NA,1.0
2022-07-09,NA,1,4,19.0,13.0,NA,NA,0.0,NA,0.0,NA,2.0
2022-07-10,NA,1,8,NA,NA,NA,NA,0.0,NA,0.0,NA,1.0
2022-07-11,NA,2,1,NA,NA,NA,NA,15.4,94.0,1.5,NA,1.0
2022-07-12,NA,64,1,24.0,21.0,NA,NA,17.7,86.6,1.5,NA,2.0
2022-07-13,NA,1,1,NA,NA,NA,NA,19.2,81.0,1.9,NA,1.0
2022-07-14,NA,8,2,NA,NA,NA,41.17666667,18.0,89.0,0.9,NA,2.0
2022-07-15,NA,2,1,13.0,21.0,NA,36.85541667,0.0,NA,0.0,NA,1.0
2022-07-16,NA,5,4,NA,NA,NA,36.39458333,0.0,NA,0.0,NA,1.0
2022-07-17,NA,1,1,NA,NA,NA,30.66333333,0.0,NA,0.0,NA,1.0
2022-07-18,NA,98,1,31.0,25.0,NA,37.7,16.9,88.6,1.8,NA,2.0
2022-07-19,NA,2,1,24.0,NA,NA,36.43833333,20.3,73.2,1.6,NA,1.0
2022-07-20,NA,1,2,NA,NA,NA,30.43416667,0.0,NA,0.0,NA,2.0
2022-07-21,NA,1,1,13.0,31.0,NA,29.90916667,16.3,91.7,1.4,NA,2.0
2022-07-22,NA,6,1,NA,NA,NA,25.85333333,16.3,93.0,2.0,NA,4.0
2022-07-23,NA,12,1,NA,NA,NA,24.9025,0.0,NA,0.0,NA,1.0
2022-07-24,NA,1,3,14.0,11.0,NA,26.51875,0.0,NA,0.0,NA,2.0
2022-07-25,NA,1,1,NA,NA,NA,26.01416667,15.6,94.0,0.8,NA,3.0
2022-07-26,NA,4,25,NA,NA,NA,25.90291667,15.5,95.3,0.8,NA,2.0
2022-07-27,NA,1,5,13.0,10.0,NA,25.20875,15.1,96.5,1.0,NA,1.0
2022-07-28,NA,5,1,NA,NA,NA,30.87458333,14.9,95.0,0.8,NA,1.0
2022-07-29,NA,3,1,NA,NA,NA,30.04,15.4,90.4,0.8,NA,1.0
2022-07-30,NA,1,1,20.0,8.0,NA,33.66,0.0,NA,0.0,NA,1.0
2022-07-31,NA,4,1,NA,NA,NA,35.59458333,15.4,94.7,0.7,NA,1.0
2022-08-01,NA,1,1,NA,NA,NA,34.00666667,15.5,93.7,1.1,NA,1.0
2022-08-02,NA,2,1,18.0,9.0,14.06454545,33.12166667,15.6,91.6,0.7,NA,1.0
2022-08-03,NA,1,1,NA,NA,13.8475,20.52125,16.4,88.8,0.8,NA,2.0
2022-08-04,NA,1,4,NA,NA,9.42541667,21.05791667,15.7,90.7,0.8,NA,1.0
2022-08-05,NA,3,22,14.0,15.0,5.99833333,22.42208333,16.0,94.5,1.0,NA,1.0
2022-08-06,NA,1,1,NA,NA,6.97583333,23.92291667,13.9,98.9,1.0,NA,1.0
2022-08-07,NA,1,1,NA,NA,4.12916667,26.99125,0.0,NA,0.0,NA,2.0
2022-08-08,NA,1,1,28.0,14.0,4.44541667,36.80375,17.8,86.5,1.8,NA,1.0
2022-08-09,NA,1,17,NA,NA,3.83916667,34.655,18.7,84.3,1.0,NA,3.0
2022-08-10,NA,1,1,NA,NA,3.63125,29.37916667,18.2,85.2,0.9,NA,1.0
2022-08-11,NA,4,25,19.0,13.0,3.2925,27.14125,17.2,84.7,1.1,NA,1.0
2022-08-12,NA,16,1,NA,NA,3.44166667,33.39916667,17.3,86.3,1.1,NA,1.0
2022-08-13,NA,2,2,NA,NA,NA,32.60458333,16.2,92.8,1.1,NA,1.0
2022-08-14,NA,1,1,14.0,12.0,1.90583333,33.08208333,16.3,91.5,1.0,NA,1.0
2022-08-15,NA,1,2,NA,NA,NA,NA,15.2,94.2,1.1,NA,1.0
2022-08-16,NA,1,1,NA,NA,NA,NA,15.3,90.3,1.2,NA,1.0
2022-08-17,NA,1,4,19.0,11.0,NA,NA,19.6,79.4,1.9,NA,1.0
2022-08-18,NA,1,6,NA,NA,NA,NA,18.0,81.6,1.3,NA,1.0
2022-08-19,NA,4,4,NA,NA,NA,NA,17.1,83.4,1.2,NA,4.0
2022-08-20,NA,7,3,22.0,14.0,NA,NA,18.2,90.0,0.4,NA,1.0
2022-08-21,NA,6,3,NA,NA,NA,NA,0.0,NA,0.0,NA,2.0
2022-08-22,NA,1,1,NA,NA,NA,NA,16.1,91.3,1.1,NA,1.0
2022-08-23,NA,13,2,21.0,NA,NA,NA,16.8,81.4,0.8,NA,2.0
2022-08-24,NA,1,1,NA,NA,NA,NA,17.6,77.9,0.9,NA,1.0
2022-08-25,NA,1,1,NA,NA,NA,NA,16.3,86.5,1.1,NA,1.0
2022-08-26,NA,4,1,21.0,22.0,NA,NA,16.9,83.6,3.6,NA,2.0
2022-08-27,NA,25,4,NA,NA,NA,NA,15.9,85.8,4.3,NA,1.0
2022-08-28,NA,9,2,NA,NA,NA,NA,0.0,NA,0.0,NA,2.0
2022-08-29,NA,2,1,17.0,NA,NA,NA,16.2,88.8,0.1,NA,2.0
2022-08-30,NA,19,2,NA,NA,NA,NA,17.9,NA,1.3,NA,1.0
2022-08-31,NA,1,1,NA,NA,NA,NA,16.1,NA,0.9,NA,2.0
2022-09-01,NA,3,341,19.0,10.0,NA,NA,15.7,NA,1.1,NA,1.0
2022-09-02,NA,4,1,NA,NA,NA,NA,16.6,NA,1.2,NA,2.0
2022-09-03,NA,16,1,NA,NA,NA,NA,17.3,NA,1.4,NA,1.0
2022-09-04,NA,49,1,16.0,9.0,NA,NA,16.7,NA,1.0,NA,1.0
2022-09-05,NA,11,2,NA,NA,NA,NA,17.0,NA,1.3,NA,1.0
2022-09-06,NA,1,1,NA,NA,NA,NA,17.7,NA,1.5,NA,2.0
2022-09-07,NA,4,1,28.0,22.0,NA,NA,17.5,NA,1.2,NA,1.0
2022-09-08,NA,1,3,NA,NA,NA,NA,19.2,80.0,1.5,NA,1.0
2022-09-09,NA,1,1,NA,NA,NA,NA,18.8,83.4,1.9,NA,2.0
2022-09-10,NA,26,2,20.0,9.0,NA,NA,0.0,NA,0.0,NA,1.0
2022-09-11,NA,23,1,NA,NA,NA,NA,0.0,NA,0.0,NA,1.0
2022-09-12,NA,1,1,NA,NA,NA,NA,17.2,87.0,1.7,NA,1.0
2022-09-13,NA,1,1,17.0,15.0,NA,NA,15.9,91.2,2.4,NA,1.0
2022-09-14,NA,3,1,NA,NA,NA,NA,16.8,90.0,1.9,NA,2.0
2022-09-15,NA,29,6,NA,NA,NA,NA,16.9,NA,1.1,NA,1.0
2022-09-16,NA,1,1,21.0,11.0,NA,NA,16.7,NA,1.3,NA,1.0
2022-09-17,NA,9,1,NA,NA,NA,NA,16.8,NA,0.8,NA,2.0
2022-09-18,NA,1,1,NA,NA,NA,NA,15.6,NA,0.9,NA,1.0
2022-09-19,NA,1,3,21.0,11.0,NA,NA,15.1,NA,1.0,NA,1.0
2022-09-20,NA,64,3,NA,NA,NA,NA,15.9,NA,1.1,NA,2.0
2022-09-21,NA,1,10,NA,NA,NA,NA,16.1,NA,1.2,NA,1.0
2022-09-22,NA,3,1,24.0,19.0,NA,NA,15.8,NA,1.3,NA,1.0
2022-09-23,3.0,15,3,NA,NA,NA,NA,16.7,NA,1.4,NA,3.0
2022-09-24,3.0,14,3,NA,NA,NA,NA,14.9,NA,1.3,NA,NA
2022-09-25,4.0,3,1,14.0,NA,9.27916667,29.59666667,16.0,NA,1.3,NA,1.0
2022-09-26,4.0,1,1,NA,NA,10.24041667,38.98166667,17.0,NA,1.4,NA,1.0
2022-09-27,3.0,12,5,NA,NA,8.4825,38.7525,19.0,84.0,2.5,NA,1.0
2022-09-28,3.0,1,1,26.0,17.0,7.88083333,30.16708333,15.7,93.6,1.1,NA,2.0
2022-09-29,3.0,7,2,NA,NA,7.3875,31.49708333,17.2,88.8,1.6,NA,2.0
2022-09-30,3.0,5,1,NA,NA,8.44727273,28.285,16.4,90.7,1.6,NA,1.0
2022-10-01,3.0,11,1,21.0,15.0,8.85833333,22.51916667,14.7,94.5,0.8,NA,1.0
2022-10-02,3.0,23,9,NA,NA,8.63666667,30.64041667,20.8,72.5,2.1,NA,1.0
2022-10-03,3.0,1,12,NA,NA,5.98375,40.83625,19.0,78.9,1.2,NA,1.0
2022-10-04,3.0,4,1,22.0,10.0,5.555,30.97541667,16.8,85.2,1.2,NA,1.0
2022-10-05,3.0,32,14,NA,NA,4.93,30.85666667,17.1,88.7,1.3,NA,1.0
2022-10-06,3.0,17,2,NA,NA,5.23541667,26.975,17.1,89.5,1.2,NA,1.0
2022-10-07,3.0,10,1,20.0,10.0,5.27583333,29.70291667,17.3,88.3,1.6,NA,2.0
2022-10-08,3.0,4,1,NA,NA,4.67375,34.64333333,14.0,97.0,0.9,NA,2.0
2022-10-09,2.0,1,1,NA,NA,4.15708333,29.49916667,17.0,89.9,1.1,NA,1.0
2022-10-10,3.0,2,1,12.0,11.0,6.4575,39.42208333,18.2,81.2,1.5,NA,1.0
2022-10-11,4.0,2,1,NA,NA,6.77958333,34.73375,17.7,80.9,1.2,NA,1.0
2022-10-12,5.0,95,1,NA,NA,8.38,17.33333333,17.0,88.4,1.2,NA,1.0
2022-10-13,NA,8,1,22.0,13.0,NA,NA,17.0,88.4,1.4,NA,1.0
2022-10-14,3.0,1,1,NA,NA,5.66208333,25.64736842,16.7,89.7,1.0,NA,1.0
2022-10-15,2.0,4,2,NA,NA,4.165,32.23791667,16.7,89.6,1.3,NA,1.0
2022-10-16,1.0,1,1,23.0,11.0,2.61125,29.76708333,16.6,93.8,1.1,NA,1.0
2022-10-17,1.0,1,4,NA,NA,2.71875,27.62458333,15.4,95.6,0.9,NA,1.0
2022-10-18,2.0,2,18,NA,NA,4.02916667,17.59333333,15.6,90.1,0.8,NA,1.0
2022-10-19,2.0,1,5,19.0,8.0,4.13333333,24.28625,16.1,93.8,1.2,NA,1.0
2022-10-20,5.0,1,1,NA,NA,9.66208333,15.53083333,14.9,97.4,0.7,NA,1.0
2022-10-21,2.0,1,4,NA,NA,4.06416667,22.08291667,16.6,88.9,1.0,NA,1.0
2022-10-22,2.0,1,2,20.0,11.0,2.85083333,19.51208333,15.2,95.9,0.8,NA,1.0
2022-10-23,2.0,1,2,NA,NA,3.71708333,19.98791667,16.6,91.4,1.1,NA,1.0
2022-10-24,2.0,22,1,NA,NA,3.32083333,23.43791667,15.6,93.6,1.3,NA,1.0
2022-10-25,2.0,14,2,21.0,12.0,4.24416667,20.1625,17.8,86.5,1.3,NA,2.0
2022-10-26,2.0,6,1,NA,NA,3.18375,17.93375,16.5,93.4,1.3,NA,1.0
2022-10-27,2.0,5,1,NA,NA,3.24625,19.27666667,16.9,91.9,1.5,NA,1.0
2022-10-28,2.0,54,2,16.0,12.0,3.16958333,18.57416667,15.2,94.3,1.1,NA,1.0
2022-10-29,1.0,1,1,NA,NA,2.70166667,16.82625,0.0,NA,0.0,NA,1.0
2022-10-30,2.0,34,1,NA,NA,3.51416667,20.16291667,16.9,NA,1.5,NA,1.0
2022-10-31,NA,1,1,18.0,9.0,5.99666667,17.99375,17.7,79.9,1.6,NA,1.0
2022-11-01,NA,4,1,NA,NA,5.655,25.18208333,17.1,79.1,1.1,NA,1.0
2022-11-02,NA,32,14,NA,NA,4.99791667,28.13041667,17.7,87.0,1.2,NA,1.0
2022-11-03,NA,1,1,22.0,14.0,3.92083333,24.60458333,17.1,88.4,1.2,NA,1.0
2022-11-04,NA,10,1,NA,NA,3.11833333,20.94916667,16.1,91.7,1.4,NA,1.0
2022-11-05,NA,4,1,NA,NA,4.07041667,17.49833333,15.2,94.3,0.8,NA,1.0
2022-11-06,NA,1,1,17.0,7.0,3.05875,23.51291667,16.2,92.3,1.2,NA,1.0
2022-11-07,NA,2,1,NA,NA,3.97,21.33333333,16.3,89.3,1.4,NA,1.0
2022-11-08,NA,2,1,NA,NA,3.47208333,23.19,16.8,86.7,2.1,NA,1.0
2022-11-09,NA,5,1,18.0,7.0,3.02416667,34.47375,15.7,90.1,1.5,NA,1.0
2022-11-10,NA,1,1,NA,NA,3.61208333,24.60291667,15.3,92.2,1.2,NA,1.0
2022-11-11,NA,4,2,NA,NA,4.71,18.99333333,15.5,91.8,1.2,NA,2.0
2022-11-12,NA,10,2,20.0,7.0,3.53708333,14.28916667,14.0,95.4,1.0,NA,1.0
2022-11-13,NA,1,4,NA,NA,3.14333333,28.18833333,15.6,89.5,1.4,NA,1.0
2022-11-14,NA,2,18,NA,NA,5.21,22.9025,16.3,86.6,1.1,NA,1.0
2022-11-15,NA,1,7,27.0,14.0,5.09916667,22.10958333,16.7,87.7,1.0,NA,1.0
2022-11-16,NA,1,1,NA,NA,4.27833333,22.00083333,16.8,90.6,1.0,NA,1.0
2022-11-17,NA,1,4,NA,NA,5.37208333,16.46291667,16.0,93.1,1.0,NA,1.0
2022-11-18,NA,1,1,21.0,15.0,5.735,11.90416667,15.7,93.6,0.7,NA,1.0
2022-11-19,NA,1,2,NA,NA,6.14583333,23.15708333,16.8,89.4,1.2,NA,1.0
2022-11-20,NA,22,1,NA,NA,6.33875,20.50416667,16.5,90.4,1.0,NA,1.0
2022-11-21,NA,1,1,28.0,13.0,5.43541667,23.54,16.5,90.6,1.3,NA,1.0
2022-11-22,NA,6,1,NA,NA,4.07166667,18.80208333,15.3,94.1,0.9,NA,1.0
2022-11-23,NA,5,1,NA,NA,4.8975,21.93625,14.8,91.4,1.0,NA,1.0
2022-11-24,NA,7,3,14.0,11.0,4.84666667,21.57083333,16.0,88.6,1.0,NA,1.0
2022-11-25,NA,1,1,NA,NA,6.10208333,27.445,18.4,82.4,1.5,NA,1.0
2022-11-26,NA,34,1,NA,NA,8.33869565,23.01521739,16.5,88.8,1.0,NA,1.0
2022-11-27,NA,2,2,22.0,NA,4.55125,19.81125,15.7,91.7,0.7,NA,1.0
2022-11-28,NA,1,6,NA,NA,4.71083333,15.53125,14.3,96.9,0.3,NA,1.0
2022-11-29,NA,1,1,NA,NA,6.74791667,17.04208333,16.3,89.0,1.1,NA,2.0
2022-11-30,NA,6,1,21.0,11.0,5.40083333,16.33375,14.8,90.4,0.4,NA,1.0
2022-12-01,NA,1,1,NA,NA,3.90333333,25.57375,19.3,82.0,0.0,NA,1.0
2022-12-02,NA,8,6,NA,NA,4.59708333,23.39666667,16.8,88.7,0.0,NA,1.0
2022-12-03,NA,17,1,17.0,9.0,4.19291667,28.29375,0.0,NA,0.0,NA,1.0
2022-12-04,NA,1,5,NA,NA,3.68125,18.21291667,0.0,NA,0.0,NA,1.0
2022-12-05,NA,2,4,NA,NA,5.43166667,16.74,15.1,92.0,0.0,NA,1.0
2022-12-06,NA,2,1,20.0,15.0,5.71791667,15.74083333,15.9,89.2,2.5,NA,2.0
2022-12-07,NA,1,2,NA,NA,6.05285714,16.16833333,16.2,89.9,3.6,NA,1.0
2022-12-08,NA,5,1,NA,NA,NA,16.59958333,0.0,NA,0.0,NA,1.0
2022-12-09,NA,1,3,22.0,16.0,NA,21.205,0.0,NA,0.0,NA,1.0
2022-12-10,NA,23,9,NA,NA,NA,15.06791667,0.0,NA,0.0,NA,2.0
2022-12-11,NA,1,12,NA,NA,NA,20.61,0.0,NA,0.0,NA,1.0
2022-12-12,NA,1,4,17.0,14.0,NA,17.32708333,16.5,85.0,0.0,NA,2.0
2022-12-13,NA,32,14,NA,NA,NA,19.8225,0.0,NA,0.0,NA,1.0
2022-12-14,NA,17,2,NA,NA,NA,22.3075,17.7,85.0,0.3,NA,1.0
2022-12-15,NA,2,15,31.0,12.0,NA,27.86625,16.6,84.9,0.5,NA,1.0
2022-12-16,NA,9,429,NA,NA,7.96153846,29.61333333,15.3,88.1,0.5,NA,3.0
2022-12-17,NA,10,1,NA,NA,5.81458333,31.93583333,0.0,NA,0.0,NA,1.0
2022-12-18,NA,9,2,16.0,11.0,4.20875,26.66791667,0.0,NA,0.0,NA,1.0
2022-12-19,NA,3,2,NA,NA,4.10041667,29.11375,17.4,83.9,1.2,NA,2.0
2022-12-20,NA,3,1,NA,NA,4.17666667,27.11541667,17.0,86.2,1.1,NA,1.0
2022-12-21,NA,5,2,25.0,16.0,5.13625,27.75,18.5,84.3,1.4,NA,1.0
2022-12-22,NA,3,16,NA,NA,3.57458333,35.87,18.9,80.5,1.1,NA,1.0
2022-12-23,NA,1,1,NA,NA,4.44291667,28.77958333,17.7,82.5,1.5,NA,1.0
2022-12-24,NA,1,5,23.0,14.0,5.62333333,30.105,16.6,87.8,1.2,NA,1.0
2022-12-25,NA,1,1,NA,NA,4.86375,33.45791667,16.5,87.8,1.0,NA,1.0
2022-12-26,NA,37,1,NA,NA,4.6775,32.48,15.1,97.1,0.3,NA,1.0
2022-12-27,NA,13,3,14.0,8.0,4.445,29.12333333,0.0,NA,0.0,NA,1.0
2022-12-28,NA,2,1,NA,NA,4.34791667,27.975,20.1,77.0,0.0,NA,1.0
2022-12-29,NA,2,1,NA,NA,5.73541667,29.58875,16.3,86.5,0.6,NA,1.0
2022-12-30,NA,15,3,21.0,NA,5.71083333,37.88375,15.6,86.0,0.0,NA,1.0
2022-12-31,NA,21,1,NA,NA,4.65521739,23.93217391,14.7,98.5,1.9,NA,2.0
2023-01-01,2.0,4,1,NA,9.19909091,3.68333333,27.22375,0.0,NA,0.0,NA,NA
2023-01-02,2.0,1,6,14.0,10.0,4.62333333,24.47875,15.6,86.7,0.6,NA,1.0
2023-01-03,2.0,1,1,NA,8.94173913,4.11916667,24.96208333,0.0,NA,0.0,NA,1.0
2023-01-04,3.0,1,40,NA,13.59708333,5.23208333,24.28875,0.0,NA,0.0,NA,1.0
2023-01-05,3.0,1,1,18.0,10.0,5.42166667,24.50666667,17.6,87.0,2.5,NA,1.0
2023-01-06,3.0,8,6,NA,16.47291667,5.47833333,17.76791667,16.7,90.8,1.0,NA,1.0
2023-01-07,3.0,1,1,NA,14.555,4.8975,16.84541667,15.8,91.9,1.0,NA,1.0
2023-01-08,2.0,1,5,19.0,9.0,4.43416667,17.6225,15.3,94.5,0.9,NA,1.0
2023-01-09,2.0,2,4,NA,14.49541667,3.54,25.02333333,15.2,95.5,0.9,NA,1.0
2023-01-10,NA,1,14,NA,12.26304348,NA,21.43166667,14.3,95.4,0.8,NA,1.0
2023-01-11,NA,4,6,17.0,12.0,NA,21.15916667,15.1,91.5,0.9,NA,3.0
2023-01-12,NA,1,2,NA,19.57083333,NA,21.75916667,14.5,96.7,0.6,NA,1.0
2023-01-13,3.0,1,1,NA,20.70708333,6.34958333,23.34708333,15.1,93.0,0.7,NA,1.0
2023-01-14,3.0,1,2,16.0,12.0,4.98375,36.49958333,13.9,94.6,0.5,NA,1.0
2023-01-15,2.0,9,429,NA,8.55958333,3.8925,38.05041667,14.1,89.6,1.3,NA,1.0
2023-01-16,3.0,10,1,NA,12.54,5.21125,23.37125,17.5,86.4,1.0,NA,1.0
2023-01-17,3.0,1,2,19.0,12.0,6.43541667,27.04916667,17.3,86.2,2.8,NA,1.0
2023-01-18,4.0,3,2,NA,15.44708333,7.22291667,20.85125,15.8,89.0,0.0,NA,1.0
2023-01-19,3.0,3,1,NA,17.5325,5.62,22.73791667,0.0,NA,0.0,NA,1.0
2023-01-20,3.0,5,1,17.0,15.0,5.60958333,26.44,0.0,NA,0.0,NA,1.0
2023-01-21,3.0,3,16,NA,14.66565217,5.72875,23.305,0.0,NA,0.0,NA,1.0
2023-01-22,3.0,1,1,NA,15.78125,5.8575,18.84708333,0.0,NA,0.0,NA,1.0
2023-01-23,4.0,4,2,14.0,20.90125,6.54375,29.99041667,18.0,80.0,1.0,NA,1.0
2023-01-24,4.0,1,1,NA,22.69666667,6.71791667,25.20291667,16.7,87.5,1.3,NA,1.0
2023-01-25,3.0,37,1,NA,19.76291667,5.86583333,31.73041667,17.1,NA,1.3,NA,1.0
2023-01-26,3.0,13,5,18.0,9.0,5.54391304,40.73,17.8,NA,1.3,NA,1.0
2023-01-27,3.0,2,1,NA,21.32458333,4.78416667,41.66916667,17.9,NA,1.4,NA,2.0
2023-01-28,3.0,2,1,NA,20.40625,6.23208333,45.71541667,18.4,NA,1.2,NA,1.0
2023-01-29,3.0,1,1,17.0,12.0,4.99625,39.10291667,17.8,NA,1.3,NA,1.0
2023-01-30,3.0,21,1,NA,22.37521739,5.93875,30.32041667,17.4,NA,1.3,NA,1.0
2023-01-31,3.0,1,1,NA,20.59333333,5.49,36.18083333,17.7,NA,1.4,NA,2.0
2023-02-01,4.0,12,1,23.0,16.0,6.7,38.68416667,17.7,NA,1.3,NA,1.0
2023-02-02,3.0,1,2,NA,28.48666667,5.48708333,46.07458333,17.5,NA,1.5,NA,2.0
2023-02-03,3.0,8,1,NA,30.23166667,5.63583333,33.61083333,17.1,NA,1.3,NA,1.0
2023-02-04,3.0,2,1,29.0,15.0,6.1525,34.62791667,17.5,NA,1.3,NA,1.0
2023-02-05,3.0,23,6,NA,24.41083333,5.39791667,36.23208333,17.3,NA,1.7,NA,1.0
2023-02-06,3.0,1,3,NA,23.50666667,6.08666667,36.96916667,17.7,NA,1.3,NA,1.0
2023-02-07,3.0,13,6,35.0,18.0,6.10583333,40.0125,19.5,78.2,0.7,NA,2.0
2023-02-08,3.0,17,1,NA,24.63291667,4.7375,40.85583333,17.0,85.8,1.1,NA,1.0
2023-02-09,5.0,1,2,NA,21.60708333,8.75666667,31.23375,17.2,86.1,1.5,NA,1.0
